date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:38:15	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639d79c-94d%22	https://templates.hibootstrap.com/xpat/default/assets/js/jquery.ajaxchimp.min.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/js/jquery.ajaxchimp.min.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:15	7729/7729	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639de62-1e31%22	https://templates.hibootstrap.com/xpat/default/assets/js/form-validator.min.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/js/form-validator.min.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:15	2066/2066	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639dda3-812%22	https://templates.hibootstrap.com/xpat/default/assets/js/contact-form-script.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/js/contact-form-script.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:16	5931/5931	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639d79c-172b%22	https://templates.hibootstrap.com/xpat/default/assets/js/meanmenu.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/js/meanmenu.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:16	5643/5643	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639dbfd-160b%22	https://templates.hibootstrap.com/xpat/default/assets/js/custom.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/js/custom.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:17	389680/389680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226639d79b-5f230%22	https://templates.hibootstrap.com/xpat/default/assets/fonts/boxicons.eot	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/boxicons.eot	(from https://templates.hibootstrap.com/xpat/default/assets/css/boxicons.min.css)
18:38:17	114992/114992	---M--	200	added ('OK')	application/octet-stream	etag:%226639d79b-1c130%22	https://templates.hibootstrap.com/xpat/default/assets/fonts/boxicons.woff2	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/boxicons.woff2	(from https://templates.hibootstrap.com/xpat/default/assets/css/boxicons.min.css)
18:38:18	308768/308768	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226639d79b-4b620%22	https://templates.hibootstrap.com/xpat/default/assets/fonts/boxicons.woff	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/boxicons.woff	(from https://templates.hibootstrap.com/xpat/default/assets/css/boxicons.min.css)
18:38:19	308692/308692	---M--	200	added ('OK')	application/octet-stream	etag:%226639d79b-4b5d4%22	https://templates.hibootstrap.com/xpat/default/assets/fonts/boxicons.ttf	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/boxicons.ttf	(from https://templates.hibootstrap.com/xpat/default/assets/css/boxicons.min.css)
18:38:19	8398/8398	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226639d79b-20ce%22	https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.eot	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.eot	(from https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/flaticon.css)
